CustomerID,EducationCode,MaritalStatusCode,Year_Birth,Dt_Customer,Income,Kidhome,Teenhome,Recency,ComplainFlag,AcceptedCmp1,AcceptedCmp2
4864,Graduation,Married,1977,02-05-2013,34380.0,1,0,68,0,0,0
4706,Graduation,Single,1966,27-04-2013,34704.0,0,1,65,0,0,0
4070,PhD,Married,1969,01-09-2012,94871.0,0,2,99,0,0,0
25,Graduation,Married,1958,16-11-2012,65148.0,0,1,9,0,0,0
3697,Graduation,Together,1954,12-02-2013,39898.0,0,1,20,0,0,0
217,Master,Single,1956,23-11-2012,64857.0,0,0,78,0,0,0
4220,PhD,Married,1970,02-11-2013,59892.0,0,1,26,0,0,0
5286,Master,Single,1987,28-10-2013,41020.0,0,0,68,0,0,0
9559,PhD,Married,1961,24-01-2014,57072.0,0,1,79,0,0,0
2849,Graduation,Single,1979,01-04-2013,60474.0,0,1,25,0,0,0
7787,Graduation,Together,1960,31-08-2012,62807.0,0,1,83,0,0,0
3102,2n Cycle,Together,1981,16-10-2013,19414.0,1,0,32,0,0,0
5868,Graduation,Married,1980,22-08-2013,19107.0,1,0,49,0,0,0
8370,2n Cycle,Together,1976,02-08-2012,75484.0,0,1,50,0,0,0
9988,Master,Single,1976,03-03-2013,70379.0,0,1,84,0,0,0
2939,Master,Together,1970,22-06-2014,79419.0,0,0,96,0,0,0
5529,PhD,Together,1946,10-06-2014,64014.0,2,1,56,0,1,0
9743,Graduation,Married,1955,11-01-2013,76998.0,0,1,85,0,0,0
5763,Master,Together,1972,10-11-2013,49854.0,1,0,63,0,0,0
3478,PhD,Married,1971,24-06-2013,60585.0,1,1,17,0,0,0
7494,PhD,Divorced,1950,21-01-2013,42873.0,1,1,11,0,0,0
1763,Graduation,Together,1988,27-07-2013,87679.0,0,0,62,0,1,0
7250,Graduation,Together,1978,01-10-2013,57867.0,1,0,48,0,0,0
2005,Graduation,Married,1990,11-12-2013,35765.0,1,0,86,0,0,0
10770,Graduation,Married,1959,26-01-2014,65492.0,0,0,73,0,0,0
6885,Graduation,Divorced,1977,01-12-2013,32952.0,1,0,36,0,0,0
2072,PhD,Together,1969,16-08-2012,53374.0,0,1,34,0,0,0
9463,Graduation,Together,1959,13-11-2012,71706.0,0,1,16,0,0,0
6318,Graduation,Married,1988,13-01-2013,68487.0,0,0,48,0,0,0
4093,Master,Together,1975,11-02-2013,53253.0,1,1,61,0,0,0
5751,2n Cycle,Divorced,1973,13-02-2014,31163.0,1,0,54,0,0,0
3340,Graduation,Married,1977,17-08-2012,42014.0,1,0,56,0,0,0
3594,Master,Married,1973,05-11-2012,54108.0,1,1,74,0,0,0
3584,PhD,Single,1955,20-08-2012,49667.0,0,0,35,0,0,0
3643,Master,Married,1974,20-03-2014,63206.0,0,0,65,0,0,0
851,Master,Married,1972,09-07-2013,57136.0,1,1,48,0,0,0
7706,2n Cycle,Together,1975,07-11-2012,46772.0,0,1,88,0,0,0
3967,PhD,Married,1971,25-10-2013,78931.0,0,0,19,0,0,0
10128,Graduation,Together,1958,08-06-2013,53977.0,0,1,21,0,0,0
486,Graduation,Married,1988,02-02-2014,84219.0,0,0,27,0,0,0
9,Master,Single,1975,18-08-2012,46098.0,1,1,86,0,0,0
9451,Graduation,Married,1965,25-11-2012,73538.0,0,1,92,0,0,0
9264,Graduation,Married,1986,27-04-2014,79529.0,0,0,1,0,0,0
3865,2n Cycle,Together,1977,30-04-2013,20981.0,0,0,14,0,0,0
2853,Graduation,Single,1980,11-03-2014,51766.0,1,0,74,0,0,0
1490,Graduation,Married,1962,28-11-2012,55759.0,0,1,84,0,0,0
6310,Graduation,Married,1978,09-09-2013,33039.0,1,0,4,0,0,0
10380,Master,Married,1972,20-09-2013,37787.0,1,0,50,0,0,0
3887,Graduation,Single,1970,11-11-2012,27242.0,1,0,2,0,0,0
4278,PhD,Single,1983,03-06-2013,87188.0,0,0,73,0,0,0
8643,Graduation,Together,1971,26-05-2013,69930.0,0,0,21,0,0,0
1998,Graduation,Single,1976,07-02-2014,37697.0,1,0,82,0,0,0
10795,PhD,Married,1973,06-05-2014,37401.0,1,0,14,0,0,0
11110,Graduation,Single,1973,13-04-2013,3502.0,1,0,56,0,0,0
2408,Graduation,Married,1976,20-11-2012,58597.0,1,1,20,0,0,0
202,PhD,Widow,1948,05-04-2014,82032.0,0,0,54,0,0,0
7998,Graduation,Together,1958,11-12-2012,28087.0,1,1,77,0,0,0
830,PhD,Single,1987,24-02-2014,74004.0,0,0,5,0,1,0
3536,Graduation,Together,1960,24-03-2013,19740.0,0,1,65,0,0,0
6050,2n Cycle,Married,1975,11-12-2012,57036.0,0,1,33,0,0,0
125,2n Cycle,Together,1958,15-05-2013,53083.0,1,1,65,0,0,0
3463,PhD,Married,1975,14-06-2014,69283.0,0,1,41,0,0,0
2804,Master,Single,1975,18-08-2012,46098.0,1,1,86,0,0,0
3745,2n Cycle,Married,1988,04-09-2012,23331.0,1,0,92,0,0,0
9771,2n Cycle,Single,1988,05-10-2012,23331.0,1,0,97,0,0,0
451,Graduation,Single,1989,20-12-2013,9255.0,1,0,91,0,0,0
10530,PhD,Widow,1959,07-12-2013,67786.0,0,0,0,0,0,0
1079,PhD,Married,1971,16-10-2012,71969.0,0,1,59,0,0,0
8920,Master,Single,1967,12-01-2013,59235.0,1,0,4,0,0,0
6678,Graduation,Together,1989,28-03-2014,31928.0,1,0,5,0,0,0
3852,Master,Together,1961,08-03-2013,74881.0,1,1,48,0,0,0
528,Graduation,Married,1978,29-11-2012,65819.0,0,0,99,0,0,0
73,PhD,Single,1953,26-05-2013,51411.0,1,2,81,0,0,0
5589,Graduation,Divorced,1964,31-08-2012,51983.0,0,1,95,0,0,0
10212,Master,Together,1986,13-01-2013,42386.0,1,0,43,0,0,0
6365,2n Cycle,Married,1987,02-09-2013,30390.0,0,0,5,0,0,0
5636,Graduation,Single,1963,09-11-2012,30983.0,0,0,50,0,0,0
591,Graduation,Widow,1957,20-01-2013,66033.0,0,1,76,0,0,0
2217,2n Cycle,Married,1975,29-03-2013,37284.0,1,1,46,0,0,0
2544,Master,Divorced,1951,12-10-2013,57530.0,0,1,68,0,0,0
7725,2n Cycle,Married,1965,08-03-2014,76800.0,0,0,33,0,0,0
8091,Graduation,Married,1956,02-09-2012,63943.0,0,1,50,0,0,0
7321,Graduation,Together,1962,23-05-2014,76081.0,0,0,85,0,1,0
5462,Graduation,Married,1974,12-08-2012,67445.0,0,1,63,0,0,0
7791,Master,Married,1967,15-09-2013,37054.0,1,1,89,0,0,0
955,Master,Together,1962,28-10-2012,47175.0,1,1,81,0,0,0
4037,Graduation,Divorced,1976,14-06-2013,31859.0,1,0,77,0,0,0
6642,Graduation,Divorced,1961,23-01-2013,27215.0,2,1,50,0,0,0
2793,PhD,Divorced,1976,21-07-2013,70179.0,0,1,10,0,0,0
5424,Graduation,Married,1983,14-02-2013,39922.0,1,0,30,0,0,0
879,Master,Married,1976,04-11-2013,49681.0,0,2,66,0,0,0
9530,Graduation,Married,1988,01-11-2012,24645.0,1,0,16,0,0,0
4828,Graduation,Divorced,1954,18-06-2014,79865.0,0,1,12,0,0,0
10699,Graduation,Married,1985,16-06-2014,44322.0,1,0,30,0,0,0
1497,Graduation,Single,1952,19-01-2013,47958.0,0,1,8,0,0,0
7476,Master,Single,1964,02-12-2012,63972.0,0,1,93,0,0,0
4390,Graduation,Together,1954,15-04-2014,75315.0,0,1,14,0,0,0
10478,PhD,Married,1950,27-09-2012,55517.0,1,1,53,0,0,0
1081,PhD,Married,1957,27-03-2013,75283.0,1,2,26,0,0,0
4261,PhD,Single,1946,24-11-2012,82800.0,0,0,23,0,1,0
9916,Graduation,Married,1954,03-11-2012,38998.0,1,1,92,1,0,0
5350,Master,Single,1991,13-02-2014,90638.0,0,0,29,0,0,0
8135,Master,Married,1986,28-10-2013,27161.0,1,0,41,0,0,0
8685,Graduation,Married,1977,17-08-2012,42014.0,1,0,56,0,0,0
4967,PhD,Together,1960,29-03-2013,38201.0,0,1,19,0,0,0
2130,Graduation,Together,1982,23-03-2014,45203.0,2,0,4,0,0,0
9298,PhD,Together,1947,28-04-2014,81574.0,0,0,89,0,0,0
8175,Graduation,Married,1992,21-06-2013,34935.0,0,0,71,0,0,0
6257,Master,Single,1976,23-01-2013,60482.0,0,1,81,0,0,0
3790,Graduation,Together,1956,23-01-2014,34633.0,2,1,31,0,0,0
9952,Master,Together,1947,11-12-2013,78093.0,0,0,53,0,0,0
3503,Graduation,Divorced,1950,02-12-2013,82460.0,0,0,78,0,0,0
5223,Master,Together,1966,23-04-2014,45903.0,0,1,80,0,0,0
4608,Graduation,Divorced,1987,25-02-2014,81361.0,0,0,18,0,0,0
1626,PhD,Divorced,1973,19-05-2014,35860.0,1,1,37,0,0,0
4764,Master,Together,1952,19-08-2012,40442.0,1,1,52,0,0,0
2471,Graduation,Married,1965,27-06-2014,61482.0,0,0,39,0,0,0
5892,Graduation,Married,1980,10-04-2013,34968.0,1,0,11,0,0,0
2612,Graduation,Married,1987,24-12-2013,75794.0,0,0,33,0,1,0
4971,PhD,Together,1962,06-12-2012,31497.0,0,1,22,0,0,0
5185,Graduation,Married,1955,14-02-2013,74268.0,0,0,83,0,0,0
10069,Basic,Together,1988,31-08-2012,13724.0,1,0,43,0,0,0
2262,Master,Together,1965,26-08-2013,45143.0,0,1,74,0,0,0
1131,PhD,Single,1967,05-04-2014,52569.0,0,1,54,0,0,0
1041,PhD,Single,1973,18-10-2012,48432.0,0,1,3,0,0,0
24,Master,Together,1960,15-02-2014,17144.0,1,1,96,0,0,0
3409,Graduation,Single,1984,15-10-2013,36108.0,1,0,68,0,0,0
7022,Graduation,Married,1971,28-09-2012,76445.0,1,0,2,0,0,0
7943,PhD,Married,1975,25-04-2014,36663.0,1,0,40,0,0,0
5272,Master,Married,1965,27-06-2013,53843.0,0,1,64,0,0,0
5453,Master,Married,1956,26-09-2012,90226.0,0,0,26,0,1,0
2565,Master,Divorced,1955,01-06-2013,70638.0,0,0,69,0,0,0
800,Graduation,Together,1960,30-08-2013,44512.0,1,1,57,0,0,0
11092,Graduation,Married,1961,02-03-2014,27116.0,1,1,78,0,0,0
5062,PhD,Married,1963,27-07-2013,54072.0,1,1,71,0,0,0
8969,Graduation,Married,1977,16-01-2013,71855.0,0,1,59,0,0,0
4656,2n Cycle,Single,1990,30-03-2013,51250.0,1,0,28,0,0,0
4480,Master,Married,1973,09-03-2014,60432.0,0,1,61,0,0,0
9971,PhD,Married,1964,11-04-2014,65526.0,0,1,22,0,0,0
6729,Graduation,Single,1988,10-08-2012,68655.0,0,0,95,0,0,0
1773,2n Cycle,Married,1978,04-12-2012,12393.0,0,0,38,0,0,0
9242,Graduation,Single,1990,17-08-2013,64509.0,0,0,19,0,0,0
1764,Graduation,Single,1975,09-08-2013,33955.0,1,0,92,0,0,0
6215,Graduation,Married,1977,29-12-2013,31353.0,1,1,24,0,0,0
10099,Graduation,Married,1984,05-10-2013,55434.0,1,0,21,0,0,0
5423,Graduation,Together,1983,27-10-2013,28359.0,1,0,35,0,0,0
940,Graduation,Single,1987,18-05-2014,57100.0,1,0,9,0,0,0
3011,Graduation,Married,1965,27-01-2014,69139.0,0,1,23,0,0,0
3298,Master,Married,1956,08-11-2012,52973.0,0,1,92,0,0,0
8286,PhD,Together,1965,20-08-2013,51717.0,0,1,55,0,0,0
9668,Graduation,Married,1971,12-01-2013,18793.0,1,0,14,0,0,0
5120,2n Cycle,Together,1982,25-09-2012,66664.0,0,0,78,0,0,0
6097,Graduation,Single,1959,16-01-2013,50664.0,1,1,64,0,0,0
7019,Graduation,Together,1963,23-01-2013,54414.0,1,1,49,0,0,0
7408,PhD,Married,1952,03-03-2014,54549.0,0,1,8,0,0,0
8041,PhD,Widow,1971,08-09-2012,47111.0,0,1,35,0,0,0
252,PhD,Divorced,1963,17-03-2013,41003.0,0,0,11,0,0,0
9986,Graduation,Together,1982,22-02-2014,19444.0,1,0,8,0,0,0
3276,2n Cycle,Together,1976,25-10-2013,36301.0,1,0,53,0,0,0
3859,PhD,Together,1947,31-08-2013,73059.0,0,1,36,0,0,0
3570,PhD,Together,1969,21-10-2013,42731.0,1,0,64,0,0,0
3783,PhD,Married,1959,24-03-2014,52854.0,1,1,43,0,0,0
10207,Graduation,Together,1978,19-06-2013,22775.0,1,0,40,0,0,0
10906,PhD,Together,1948,08-10-2013,46681.0,0,2,52,0,0,0
3427,PhD,Married,1955,12-04-2013,59821.0,0,1,11,0,0,0
5209,Graduation,Divorced,1954,17-06-2013,50002.0,0,1,21,0,0,0
10711,Graduation,Married,1945,02-10-2013,69755.0,0,0,23,0,0,0
10785,Graduation,Married,1969,19-06-2014,44078.0,1,1,17,0,0,0
2814,Master,Together,1976,27-06-2013,30560.0,1,0,6,0,0,0
6866,Master,Together,1969,23-03-2014,35924.0,1,1,56,0,0,0
1665,PhD,Divorced,1964,23-09-2013,64140.0,0,2,71,0,0,1
6575,Graduation,Together,1981,27-10-2012,56386.0,1,1,51,0,0,0
3829,Basic,Together,1979,10-12-2013,24594.0,1,0,94,0,0,0
3091,2n Cycle,Together,1981,02-05-2014,75774.0,1,0,27,0,0,0
10141,Master,Divorced,1960,10-05-2013,39228.0,0,0,1,0,0,0
5177,Master,Married,1974,12-12-2013,58494.0,0,1,56,0,0,0
7005,Graduation,Single,1981,16-06-2014,58684.0,0,0,71,0,0,0
6409,Graduation,Divorced,1967,18-05-2013,57136.0,0,0,18,0,0,0
7485,PhD,Widow,1950,07-05-2014,56551.0,1,1,48,0,0,0
8079,Graduation,Married,1982,26-02-2014,22448.0,1,0,86,0,0,0
8395,Graduation,Single,1961,20-08-2012,82014.0,0,0,48,0,0,0
10352,Graduation,Widow,1963,07-09-2012,34213.0,1,1,2,0,0,0
4931,Graduation,Together,1977,29-04-2013,157146.0,0,0,13,0,0,0
13,PhD,Widow,1947,22-07-2013,25358.0,0,1,57,0,0,0
1834,Master,Single,1978,08-03-2014,35544.0,1,0,77,0,0,0
2285,Master,Together,1954,28-05-2013,36634.0,0,1,0,0,0,0
2295,PhD,Married,1954,02-02-2014,62670.0,0,1,57,0,0,0
1378,2n Cycle,Together,1972,24-07-2013,50334.0,0,1,24,0,0,0
2781,Graduation,Single,1981,23-06-2014,72066.0,0,0,55,0,1,0
1165,PhD,Single,1958,02-05-2013,50729.0,1,1,62,0,0,0
1404,Graduation,Together,1968,15-05-2013,34916.0,2,0,89,0,0,0
6457,Graduation,Divorced,1976,29-05-2014,64892.0,0,1,77,0,0,0
2639,Graduation,Single,1966,10-01-2014,43602.0,1,1,45,0,0,0
8299,PhD,Single,1989,11-09-2013,33996.0,0,0,46,0,0,0
6437,2n Cycle,Single,1985,19-06-2013,41473.0,1,0,80,0,0,0
6912,PhD,Married,1967,20-08-2013,63246.0,0,2,60,0,0,0
7327,PhD,Married,1959,29-12-2013,36732.0,1,1,71,0,0,0
5299,PhD,Married,1970,19-11-2013,69084.0,1,0,43,0,0,0
4127,PhD,Married,1967,22-02-2013,77766.0,0,1,97,0,0,0
8143,PhD,Single,1985,30-07-2013,37929.0,0,0,49,0,1,0
1964,Graduation,Together,1951,05-09-2013,86610.0,0,0,66,0,0,0
3690,Master,Married,1986,11-01-2013,80141.0,0,0,20,0,0,0
3433,2n Cycle,Married,1955,03-06-2013,72635.0,0,0,54,0,1,0
3389,Graduation,Married,1970,22-11-2012,69016.0,0,1,61,0,0,0
4712,2n Cycle,Together,1991,28-11-2012,20193.0,0,0,18,0,0,0
1170,Graduation,Married,1975,25-03-2013,27573.0,1,0,45,0,0,0
6347,Basic,Single,1979,27-06-2013,15862.0,1,0,26,0,0,0
4065,PhD,Married,1976,12-02-2013,49544.0,1,0,0,0,0,0
8230,Graduation,Married,1980,23-01-2014,33228.0,1,0,28,0,0,0
1215,Graduation,Together,1978,08-10-2013,70440.0,0,0,49,0,1,0
5939,Graduation,Together,1971,17-01-2014,38232.0,1,1,84,0,0,0
2156,PhD,Married,1955,03-11-2012,22554.0,1,1,38,0,0,0
7788,PhD,Married,1983,04-06-2014,23536.0,1,0,53,0,0,0
10323,Graduation,Married,1952,25-10-2013,49413.0,0,1,88,0,0,0
7947,Graduation,Married,1969,25-03-2014,42231.0,1,1,99,0,0,0
1891,Master,Divorced,1980,08-08-2012,78789.0,0,0,12,0,0,0
2570,Graduation,Together,1968,23-07-2013,56534.0,0,1,35,0,0,1
9256,Graduation,Single,1971,04-01-2013,58350.0,0,1,5,0,0,0
295,Graduation,Single,1989,19-07-2013,81217.0,0,0,77,0,0,0
7397,Graduation,Single,1951,19-07-2013,49090.0,0,1,45,0,0,0
6349,Master,Divorced,1987,06-07-2013,61787.0,0,0,71,0,0,0
10790,PhD,Married,1985,19-02-2013,18169.0,1,0,40,0,0,0
10398,2n Cycle,Single,1981,27-08-2012,24336.0,1,0,82,0,0,0
2431,Graduation,Married,1990,31-12-2012,18222.0,0,0,70,0,0,0
550,Graduation,Divorced,1952,23-05-2013,62335.0,0,1,87,0,0,0
1890,2n Cycle,Together,1971,19-09-2012,42033.0,1,1,95,0,0,0
10742,PhD,Married,1983,27-02-2013,86580.0,0,0,72,0,0,0
10356,PhD,Divorced,1957,22-09-2012,41437.0,1,1,5,0,0,0
4676,Master,Widow,1951,05-03-2014,73705.0,0,2,86,0,0,0
8852,Graduation,Married,1976,31-08-2012,61064.0,0,1,80,0,0,0
3565,Master,Married,1955,30-03-2014,38452.0,1,1,62,0,0,0
5294,Graduation,Single,1989,20-11-2013,18358.0,1,0,49,0,0,0
1958,PhD,Together,1973,21-03-2014,55012.0,0,1,85,0,0,0
7349,Basic,Together,1973,02-10-2012,9722.0,1,0,7,0,0,0
8799,PhD,Married,1984,23-09-2013,38175.0,1,0,6,0,0,0
1351,Master,Together,1956,20-09-2012,58656.0,0,1,25,0,0,0
1045,Graduation,Together,1965,16-08-2012,52117.0,0,1,55,0,0,0
7732,Graduation,Married,1978,02-01-2014,64813.0,1,0,81,0,0,0
8070,PhD,Married,1973,01-03-2014,54222.0,0,1,98,0,0,0
477,Graduation,Married,1986,17-06-2014,83512.0,0,0,31,0,1,1
7832,Master,Married,1959,28-08-2013,77520.0,0,1,30,0,1,0
2202,Graduation,Together,1978,09-04-2013,41154.0,0,1,98,0,0,0
7396,Graduation,Married,1966,10-11-2012,80398.0,0,0,92,0,0,0
4055,Basic,Single,1992,29-05-2014,18746.0,1,0,41,0,0,0
10340,Graduation,Together,1984,13-11-2012,35196.0,1,0,68,0,0,0
10091,Graduation,Single,1956,20-05-2013,60230.0,0,1,78,0,0,0
7629,Graduation,Married,1977,08-05-2014,22108.0,1,1,46,0,0,0
10640,Graduation,Together,1974,05-09-2013,44392.0,1,1,71,0,0,0
3498,PhD,Married,1976,25-11-2012,55424.0,0,1,6,0,0,0
6742,Graduation,Married,1979,13-01-2013,17688.0,1,0,82,1,0,0
1172,PhD,Married,1983,01-05-2013,92491.0,0,0,71,0,1,0
569,Graduation,Single,1991,14-12-2013,90273.0,0,0,32,0,1,0
4686,PhD,Widow,1962,02-04-2014,82571.0,0,0,28,0,0,0
1381,PhD,Single,1982,28-01-2014,38513.0,1,0,20,0,0,0
2634,Master,Single,1979,18-04-2014,16653.0,1,0,10,0,0,0
10905,Graduation,Together,1955,29-10-2012,42586.0,1,1,7,0,0,0
1744,Basic,Single,1965,07-01-2013,23529.0,0,1,67,0,0,0
1000,Master,Together,1961,08-03-2013,74881.0,1,1,48,0,0,0
3828,Graduation,Married,1951,17-02-2013,71107.0,0,1,61,0,0,0
8605,PhD,Together,1964,23-03-2014,46910.0,1,1,36,0,0,0
10304,Graduation,Married,1959,28-12-2012,18690.0,0,0,77,0,0,0
4351,Graduation,Divorced,1955,27-04-2013,37244.0,1,1,90,0,0,0
10129,Graduation,Together,1966,12-03-2014,82427.0,0,0,35,0,0,0
2499,2n Cycle,Single,1958,06-05-2013,75342.0,0,1,38,0,0,0
10092,Graduation,Divorced,1954,18-02-2013,70044.0,0,1,46,0,0,0
7500,Graduation,Single,1967,24-04-2014,79146.0,1,1,33,0,0,0
5796,Graduation,Married,1963,26-11-2013,77437.0,0,0,70,0,0,0
10556,Graduation,Married,1959,24-05-2014,54984.0,0,1,51,0,1,0
1064,PhD,Married,1971,11-12-2013,42403.0,1,0,18,0,0,0
48,Graduation,Together,1964,24-04-2014,55761.0,0,1,97,0,0,0
7610,Graduation,Together,1983,18-04-2013,37292.0,1,0,32,0,0,0
263,PhD,Single,1945,28-05-2014,45576.0,0,0,9,0,0,0
10814,Graduation,Together,1947,16-01-2013,70321.0,0,0,6,0,0,0
9710,PhD,Divorced,1969,20-01-2013,58086.0,0,1,80,0,0,0
9292,Graduation,Married,1952,26-10-2012,81795.0,0,0,74,0,0,0
10250,Basic,Together,1947,20-11-2012,28389.0,0,0,49,0,0,0
7881,Master,Married,1946,28-09-2013,66835.0,0,0,21,0,0,0
5847,Graduation,Divorced,1969,29-05-2013,69901.0,0,1,95,0,0,0
737,PhD,Married,1949,03-03-2013,80360.0,0,0,56,0,1,0
3571,PhD,Together,1961,16-10-2012,63342.0,0,1,48,0,0,0
7807,Graduation,Married,1974,12-09-2012,44989.0,0,1,26,0,0,0
3878,2n Cycle,Single,1980,27-02-2014,31859.0,1,0,3,0,0,0
5092,PhD,Widow,1949,12-02-2013,51569.0,0,1,39,0,0,0
2154,Graduation,Widow,1971,25-12-2012,30372.0,1,1,33,0,0,0
5394,Basic,Single,1979,17-03-2013,16014.0,1,1,42,0,0,0
3798,Graduation,Married,1968,06-11-2013,41120.0,1,1,80,0,0,0
3524,Master,Single,1971,04-08-2013,39763.0,1,0,9,0,0,0
5247,PhD,Married,1955,10-05-2014,38725.0,1,1,52,0,0,0
5883,Graduation,Married,1972,26-05-2013,77981.0,1,0,78,0,0,0
2118,2n Cycle,Married,1964,10-09-2013,62905.0,0,1,68,0,0,0
8812,2n Cycle,Divorced,1979,10-03-2013,13533.0,1,0,45,0,0,0
6616,Graduation,Together,1975,23-10-2013,59481.0,0,1,47,0,0,0
2797,Graduation,Married,1977,20-08-2013,72117.0,0,1,34,0,0,0
4328,2n Cycle,Married,1986,07-09-2013,21955.0,1,0,81,0,0,0
9167,Graduation,Married,1956,26-03-2013,67131.0,0,1,72,0,0,0
10560,PhD,Single,1980,16-06-2014,36802.0,1,0,23,0,0,0
2631,Graduation,Together,1982,08-05-2013,71853.0,0,0,29,0,0,0
8312,Basic,Married,1961,15-06-2014,28249.0,0,0,80,0,0,0
5534,Master,Married,1975,20-10-2013,47808.0,0,1,30,0,0,0
5093,PhD,Divorced,1974,18-09-2012,25509.0,1,0,15,0,0,0
7592,PhD,Married,1946,18-04-2013,51012.0,0,0,86,0,0,0
8895,Graduation,Single,1985,05-10-2012,70596.0,0,0,68,0,0,0
8584,PhD,Together,1952,08-06-2013,85431.0,0,0,54,0,0,0
2694,Graduation,Married,1967,18-03-2014,42664.0,0,1,44,0,0,0
8910,Graduation,Together,1955,29-10-2012,42586.0,1,1,7,0,0,0
7433,Graduation,Single,1985,29-08-2012,29760.0,1,0,87,0,0,0
164,PhD,Married,1977,13-10-2012,28973.0,0,0,59,0,0,0
10477,PhD,Together,1973,06-08-2013,39435.0,1,0,16,0,0,0
2681,2n Cycle,Married,1984,01-08-2013,65370.0,0,0,1,0,0,0
5150,Basic,Single,1979,17-12-2012,20194.0,1,0,64,0,0,0
5283,PhD,Single,1976,17-02-2014,42473.0,1,1,72,0,0,0
9645,Graduation,Married,1968,14-10-2012,64590.0,0,0,98,0,0,0
10678,Graduation,Together,1959,28-11-2013,71232.0,0,1,91,0,0,0
7261,Graduation,Together,1971,01-01-2013,34600.0,1,1,8,0,0,0
9648,Graduation,Single,1967,03-11-2012,46904.0,1,1,20,0,0,0
2870,Graduation,Married,1973,21-09-2012,49094.0,0,1,6,0,0,0
8008,Graduation,Together,1983,09-12-2013,36075.0,1,0,54,0,0,0
1513,2n Cycle,Together,1979,28-08-2012,60839.0,1,1,72,0,0,0
6173,Graduation,Together,1979,02-11-2013,77298.0,0,1,46,0,0,0
1419,Graduation,Together,1950,05-08-2013,34026.0,1,1,11,0,0,0
9150,PhD,Single,1963,12-04-2014,48918.0,1,1,21,0,0,0
7960,2n Cycle,Together,1962,15-08-2013,82122.0,0,0,89,0,0,0
1250,Graduation,Single,1976,07-02-2014,37697.0,1,0,82,0,0,0
9905,Graduation,Together,1952,13-07-2013,34074.0,1,1,69,0,0,0
10691,Master,Married,1960,14-06-2013,28520.0,1,1,55,0,0,0
7002,Graduation,Single,1955,03-10-2013,62535.0,0,1,13,0,0,0
2952,Master,Single,1977,16-04-2014,36273.0,1,0,80,0,0,0
8439,Graduation,Together,1964,06-06-2014,63404.0,0,2,97,0,1,0
762,2n Cycle,Together,1981,02-05-2014,75774.0,1,0,27,0,0,0
2831,Graduation,Together,1976,27-06-2014,78416.0,0,1,99,0,0,0
6977,Graduation,Together,1974,14-10-2012,75702.0,0,1,87,0,0,0
6289,Master,Together,1951,28-04-2013,59385.0,1,1,85,0,0,0
4168,Graduation,Single,1966,20-03-2013,37070.0,1,1,30,0,0,0
8397,Graduation,Married,1951,10-01-2014,44689.0,1,1,82,0,0,0
9284,Graduation,Together,1958,08-06-2013,53977.0,0,1,21,0,0,0
6237,PhD,Single,1966,07-12-2013,7144.0,0,2,92,0,0,0
3130,Graduation,Single,1964,04-06-2013,18701.0,1,1,95,0,0,0
1619,Graduation,Married,1956,28-04-2014,90369.0,0,0,2,0,0,0
1990,PhD,Single,1974,05-11-2012,63159.0,0,0,74,0,0,0
5513,Graduation,Together,1966,04-10-2012,37758.0,1,1,49,0,0,0
269,PhD,Single,1963,16-11-2012,46757.0,0,1,71,0,0,0
8093,Master,Married,1969,28-06-2014,79734.0,0,0,72,0,1,0
10513,Graduation,Together,1992,20-01-2013,63207.0,0,0,68,0,1,0
10177,Graduation,Divorced,1954,14-02-2013,72071.0,0,1,4,0,0,0
2549,PhD,Together,1983,21-07-2013,21840.0,1,0,80,0,0,0
5782,2n Cycle,Together,1982,28-09-2013,58582.0,0,1,15,0,0,0
10057,Graduation,Single,1951,19-07-2013,72282.0,0,0,70,0,0,0
10307,Graduation,Married,1956,31-08-2013,50387.0,0,2,91,0,0,0
8566,PhD,Together,1961,15-06-2014,32583.0,1,1,10,0,0,0
2415,Graduation,Together,1962,07-04-2014,62568.0,0,1,99,0,1,0
5684,Master,Divorced,1971,11-10-2013,44635.0,1,1,25,0,0,0
8334,Master,Single,1971,04-10-2013,33316.0,1,1,34,0,0,0
9166,Graduation,Married,1968,09-08-2013,63967.0,0,1,57,0,0,0
1440,2n Cycle,Together,1978,04-09-2012,52513.0,0,0,84,0,0,0
78,Graduation,Married,1969,15-09-2013,25293.0,1,0,51,0,0,0
5441,PhD,Widow,1965,25-08-2013,54111.0,0,1,97,0,0,0
5302,Graduation,Together,1986,15-02-2013,78394.0,0,0,13,0,0,0
4687,Master,Married,1958,23-05-2013,80739.0,0,0,92,0,0,0
1087,Master,Together,1975,22-05-2013,22669.0,1,0,30,0,0,0
6859,Graduation,Single,1987,08-10-2013,29236.0,1,0,30,0,0,0
9860,Graduation,Together,1959,15-03-2013,44911.0,0,1,11,0,0,0
7129,PhD,Married,1962,17-02-2013,54693.0,0,1,72,0,0,0
5866,Graduation,Together,1974,20-03-2014,48186.0,1,0,39,0,0,0
10521,Graduation,Married,1977,11-09-2013,54809.0,1,1,0,0,0,0
7393,Graduation,Together,1978,10-12-2012,41580.0,1,1,15,0,0,0
7849,PhD,Married,1970,09-09-2013,80336.0,0,0,12,0,0,0
332,Graduation,Married,1957,22-03-2013,47743.0,0,1,56,0,0,0
9847,2n Cycle,Married,1955,03-08-2012,62972.0,0,1,39,0,0,0
